CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-21-02-F,SX,Babine-Fulton,1970,"195,558",1,"195,558",1,"195,558",1,195558,"227,041",52.50%,"422,599","237,190",54.80%,"432,748",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1971,"282,801",1,"282,801",1,"282,801",1,282801,"400,101",57.40%,"682,902","414,184",59.40%,"696,985",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1972,"209,478",1,"209,478",1,"209,478",1,209478,"294,572",55.00%,"504,050","326,383",60.90%,"535,861",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1973,"237,309",1,"237,309",1,"237,309",1,237309,"517,939",63.60%,"779,424","552,726",67.90%,"814,212",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1974,"139,211",1,"139,211",1,"139,211",1,139211,"409,663",69.10%,"566,485","435,907",73.50%,"592,729",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1975,"368,434",1,"368,434",1,"368,434",1,368434,"384,883",44.00%,"858,837","400,038",45.80%,"873,991",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1976,"288,071",1,"288,071",1,"288,071",1,288071,"482,964",56.90%,"804,829","527,316",62.10%,"849,182",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1977,"502,031",1,"502,031",1,"502,031",1,502031,"833,915",55.70%,"1,391,481","939,894",62.80%,"1,497,460",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1978,"143,303",1,"143,303",1,"143,303",1,143303,"403,303",56.30%,"651,838","467,367",65.30%,"715,902",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1979,"416,887",1,"416,887",1,"416,887",1,416887,"757,268",54.60%,"1,298,750","844,685",60.90%,"1,386,166",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1980,"121,208",1,"121,208",1,"121,208",1,121208,"231,169",46.10%,"409,900","322,767",64.40%,"501,498",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1981,"441,066",1,"441,066",1,"441,066",1,441066,"1,169,158",56.40%,"1,950,731","1,289,734",62.30%,"2,071,308",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1982,"319,421",1,"319,421",1,"319,421",1,319421,"1,325,569",63.70%,"1,931,011","1,475,164",70.90%,"2,080,607",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1983,"314,944",1,"314,944",1,"314,944",1,314944,"418,661",36.70%,"954,255","604,768",53.00%,"1,140,362",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1984,"266,911",1,"266,911",1,"266,911",1,266911,"495,279",48.30%,"930,368","589,658",57.50%,"1,024,748",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1985,"301,691",1,"301,691",1,"301,691",1,301691,"991,042",49.50%,"1,814,183","1,180,374",58.90%,"2,003,515",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1986,"165,482",1,"165,482",1,"165,482",1,165482,"278,402",42.40%,"544,488","390,636",59.50%,"656,722",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1987,"150,463",1,"150,463",1,"150,463",1,150463,"246,274",40.40%,"577,419","277,883",45.60%,"609,028",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1988,"322,950",1,"322,950",1,"322,950",1,322950,"1,027,183",51.20%,"1,726,721","1,305,945",65.10%,"2,005,483",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1989,"328,463",1,"328,463",1,"328,463",1,328463,"661,180",40.60%,"1,379,139","911,266",55.90%,"1,629,225",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1990,"331,533",1,"331,533",1,"331,533",1,331533,"677,845",46.80%,"1,204,862","921,831",63.60%,"1,448,848",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1991,"104,023",1,"104,023",1,"104,023",1,104023,"316,380",50.60%,"518,494","422,879",67.70%,"624,992",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1992,"318,210",1,"318,210",1,"318,210",1,318210,"545,077",53.40%,"863,286","701,862",68.80%,"1,020,071",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1993,"260,339",1,"260,339",1,"260,339",1,260339,"725,449",53.80%,"1,196,109","877,068",65.10%,"1,347,728",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1994,"428,141",1,"428,141",1,"428,141",1,428141,"677,647",40.30%,"1,314,188","1,045,943",62.20%,"1,682,483",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1995,"393,980",1,"393,980",1,"393,980",1,393980,"1,805,368",57.70%,"2,722,323","2,209,636",70.70%,"3,126,591",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1996,"372,337",1,"372,337",1,"372,337",1,372337,"3,094,729",70.10%,"4,012,032","3,496,859",79.20%,"4,414,162",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1997,"320,216",1,"320,216",1,"320,216",1,320216,"1,187,101",57.80%,"1,675,863","1,566,251",76.20%,"2,055,012",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1998,"157,127",1,"157,127",1,"157,127",1,157127,"131,859",28.70%,"376,656","214,315",46.70%,"459,112",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,1999,"203,004",1,"203,004",1,"203,004",1,203004,"58,078",20.40%,"266,735","76,499",26.80%,"285,156",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2000,"586,508",1,"586,508",1,"586,508",1,586508,"2,361,355",68.60%,"3,250,266","2,554,532",74.20%,"3,443,443",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2001,"400,411",1,"400,411",1,"400,411",1,400411,"1,703,700",70.80%,"2,165,795","1,942,741",80.80%,"2,404,835",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2002,"290,370",1,"290,370",1,"290,370",1,290370,"350,924",53.00%,"641,294","371,851",56.20%,"662,221",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2003,"460,680",1,"460,680",1,"460,680",1,460680,"342,201",31.00%,"1,025,090","421,377",38.20%,"1,104,266",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2004,"445,304",1,"445,304",1,"445,304",1,445304,"237,349",31.20%,"682,653","316,586",41.60%,"761,890",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2005,"327,460",1,"327,460",1,"327,460",1,327460,"86,499",17.00%,"413,959","181,902",35.70%,"509,362",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2006,"461,925",1,"461,925",1,"461,925",1,461925,"1,064,844",56.00%,"1,748,974","1,215,896",64.00%,"1,900,026",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2007,"458,006",1,"458,006",1,"458,006",1,458006,"453,233",34.70%,"1,061,120","699,072",53.50%,"1,306,959",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2008,"357,801",1,"357,801",1,"357,801",1,357801,"818,513",60.70%,"1,326,481","840,219",62.30%,"1,348,187",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2009,"317,178",1,"317,178",1,"317,178",1,317178,"85,746",18.70%,"426,000","118,995",25.90%,"459,250",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2010,"321,952",1,"321,952",1,"321,952",1,321952,"130,704",25.40%,"491,964","153,724",29.90%,"514,983",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2011,"347,869",1,"347,869",1,"347,869",1,347869,"635,099",56.30%,"1,037,326","725,670",64.30%,"1,127,896",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2012,"337,324",1,"337,324",1,"337,324",1,337324,"508,726",45.50%,"1,092,882","534,683",47.80%,"1,118,839",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2013,"220,714",1,"220,714",1,"220,714",1,220714,"40,083",14.80%,"260,797","49,430",18.30%,"270,144",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2014,"425,300",1,"425,300",1,"425,300",1,425300,"1,151,015",43.40%,"2,265,497","1,534,912",57.90%,"2,649,394",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2015,"435,159",1,"435,159",1,"435,159",1,435159,"616,791",36.80%,"1,405,092","887,420",53.00%,"1,675,721",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2016,"464,118",1,"464,118",1,"464,118",1,464118,"317,106",32.70%,"781,225","506,468",52.20%,"970,586",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2017,"372,530",1,"372,530",1,"372,530",1,372530,"44,764",7.50%,"576,371","67,220",11.20%,"598,827",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2018,"392,929",1,"392,929",1,"392,929",1,392929,"386,290",33.20%,"1,134,673","416,100",35.70%,"1,164,484",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-F,SX,Babine-Fulton,2019,"271,174",1,"271,174",1,"271,174",1,271174,"41,922",11.20%,"313,097","101,871",27.30%,"373,045",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1954,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-LW,SX,Babine-Late-Wild,1955,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-LW,SX,Babine-Late-Wild,1956,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-LW,SX,Babine-Late-Wild,1957,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-LW,SX,Babine-Late-Wild,1958,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-LW,SX,Babine-Late-Wild,1959,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-LW,SX,Babine-Late-Wild,1960,"112,920",1,"112,920",1,"112,920",1,112920,"130,804",46.20%,"243,724","170,187",60.10%,"283,108",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1961,"467,457",1,"467,457",1,"467,457",1,467457,"592,529",54.80%,"1,059,985","614,644",56.80%,"1,082,100",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1962,"354,597",1,"354,597",1,"354,597",1,354597,"507,423",54.30%,"862,019","580,369",62.10%,"934,965",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1963,"193,636",1,"193,636",1,"193,636",1,193636,"88,935",28.40%,"282,571","119,158",38.10%,"312,794",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1964,"396,889",1,"396,889",1,"396,889",1,396889,"512,895",51.70%,"909,784","596,118",60.00%,"993,008",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1965,"313,242",1,"313,242",1,"313,242",1,313242,"240,170",37.60%,"553,412","326,068",51.00%,"639,309",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1966,"243,131",1,"243,131",1,"243,131",1,243131,"554,926",66.80%,"798,057","587,763",70.70%,"830,895",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1967,"296,655",1,"296,655",1,"296,655",1,296655,"877,639",66.10%,"1,174,293","1,031,346",77.70%,"1,328,001",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1968,"267,415",1,"267,415",1,"267,415",1,267415,"549,051",64.20%,"816,466","587,687",68.70%,"855,102",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1969,"345,342",1,"345,342",1,"345,342",1,345342,"405,140",51.10%,"750,482","448,011",56.50%,"793,353",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1970,"327,830",1,"327,830",1,"327,830",1,327830,"414,216",54.50%,"742,046","432,733",56.90%,"760,563",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1971,"436,876",1,"436,876",1,"436,876",1,436876,"679,486",59.60%,"1,116,362","703,404",61.70%,"1,140,280",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1972,"309,504",1,"309,504",1,"309,504",1,309504,"480,280",57.10%,"789,784","532,145",63.20%,"841,649",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1973,"236,140",1,"236,140",1,"236,140",1,236140,"528,024",66.00%,"764,164","563,488",70.50%,"799,629",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1974,"291,444",1,"291,444",1,"291,444",1,291444,"883,822",71.70%,"1,175,266","940,442",76.30%,"1,231,886",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1975,"118,485",1,"118,485",1,"118,485",1,118485,"103,196",45.70%,"221,681","107,259",47.50%,"225,744",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1976,"163,137",1,"163,137",1,"163,137",1,163137,"271,007",59.00%,"434,144","295,894",64.50%,"459,031",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1977,"199,711",1,"199,711",1,"199,711",1,199711,"331,323",57.80%,"531,033","373,429",65.20%,"573,140",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1978,"57,402",1,"57,402",1,"57,402",1,57402,"104,147",58.50%,"161,549","120,691",67.80%,"178,092",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1979,"357,449",1,"357,449",1,"357,449",1,357449,"551,681",56.70%,"909,130","615,365",63.30%,"972,815",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1980,"197,031",1,"197,031",1,"197,031",1,197031,"284,063",47.90%,"481,093","396,619",66.80%,"593,649",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1981,"113,332",1,"113,332",1,"113,332",1,113332,"187,781",58.60%,"301,113","207,147",64.60%,"320,479",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1982,"159,595",1,"159,595",1,"159,595",1,159595,"287,512",57.70%,"447,107","338,519",68.00%,"498,114",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1983,"103,027",1,"103,027",1,"103,027",1,103027,"83,106",31.30%,"186,133","162,801",61.20%,"265,828",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1984,"204,447",1,"204,447",1,"204,447",1,204447,"223,046",42.50%,"427,493","320,342",61.00%,"524,789",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1985,"623,637",1,"623,637",1,"623,637",1,623637,"660,597",43.80%,"1,284,234","883,503",58.60%,"1,507,140",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1986,"167,437",1,"167,437",1,"167,437",1,167437,"172,004",38.40%,"339,441","280,906",62.70%,"448,343",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1987,"237,400",1,"237,400",1,"237,400",1,237400,"190,911",41.50%,"428,311","223,100",48.40%,"460,500",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1988,"241,974",1,"241,974",1,"241,974",1,241974,"299,934",44.70%,"541,908","429,535",64.00%,"671,509",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1989,"132,563",1,"132,563",1,"132,563",1,132563,"122,569",36.60%,"255,132","201,993",60.40%,"334,556",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1990,"198,864",1,"198,864",1,"198,864",1,198864,"252,483",40.80%,"451,347","419,335",67.80%,"618,199",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1991,"432,582",1,"432,582",1,"432,582",1,432582,"606,551",42.50%,"1,039,134","995,191",69.70%,"1,427,774",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1992,"582,914",1,"582,914",1,"582,914",1,582914,"975,977",46.70%,"1,558,891","1,507,593",72.10%,"2,090,508",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1993,"595,377",1,"595,377",1,"595,377",1,595377,"786,914",45.80%,"1,382,292","1,123,891",65.40%,"1,719,268",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1994,"132,299",1,"132,299",1,"132,299",1,132299,"126,516",30.40%,"258,815","284,070",68.20%,"416,369",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1995,"69,506",1,"69,506",1,"69,506",1,69506,"89,583",38.90%,"159,089","160,524",69.80%,"230,030",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1996,"143,305",1,"143,305",1,"143,305",1,143305,"239,531",49.90%,"382,837","336,620",70.10%,"479,925",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1997,"129,975",1,"129,975",1,"129,975",1,129975,"208,879",44.20%,"338,853","343,086",72.50%,"473,061",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1998,"97,880",1,"97,880",1,"97,880",1,97880,"45,584",20.60%,"143,465","123,584",55.80%,"221,464",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,1999,"155,040",1,"155,040",1,"155,040",1,155040,"41,676",18.20%,"196,716","73,355",32.10%,"228,394",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2000,"185,020",1,"185,020",1,"185,020",1,185020,"233,718",49.70%,"418,738","284,839",60.60%,"469,858",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2001,"617,401",1,"617,401",1,"617,401",1,617401,"735,180",45.40%,"1,352,581","1,003,233",61.90%,"1,620,634",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2002,"130,726",1,"130,726",1,"130,726",1,130726,"133,492",48.20%,"264,218","146,435",52.80%,"277,162",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2003,"99,284",1,"99,284",1,"99,284",1,99284,"42,713",25.40%,"141,997","68,640",40.90%,"167,925",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2004,"249,231",1,"249,231",1,"249,231",1,249231,"130,447",27.30%,"379,678","227,811",47.80%,"477,042",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2005,"163,178",1,"163,178",1,"163,178",1,163178,"37,876",14.70%,"201,054","94,815",36.80%,"257,993",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2006,"137,660",1,"137,660",1,"137,660",1,137660,"103,363",39.30%,"241,023","125,064",47.60%,"262,724",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2007,"100,762",1,"100,762",1,"100,762",1,100762,"67,082",23.50%,"167,845","184,736",64.70%,"285,498",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2008,"93,158",1,"93,158",1,"93,158",1,93158,"120,665",52.20%,"213,824","138,028",59.70%,"231,186",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2009,"93,791",1,"93,791",1,"93,791",1,93791,"22,450",16.20%,"116,241","44,773",32.30%,"138,564",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2010,"74,126",1,"74,126",1,"74,126",1,74126,"24,927",22.50%,"99,053","36,871",33.20%,"110,996",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2011,"152,998",1,"152,998",1,"152,998",1,152998,"101,947",34.90%,"254,945","139,403",47.70%,"292,402",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2012,"112,218",1,"112,218",1,"112,218",1,112218,"60,232",32.00%,"172,449","76,149",40.40%,"188,366",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2013,"39,602",1,"39,602",1,"39,602",1,39602,"7,008",13.80%,"46,609","11,338",22.30%,"50,939",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2014,"133,779",1,"133,779",1,"133,779",1,133779,"36,968",15.60%,"170,767","103,411",43.60%,"237,210",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2015,"140,168",1,"140,168",1,"140,168",1,140168,"21,804",10.00%,"161,972","77,040",35.50%,"217,208",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2016,"164,716",1,"164,716",1,"164,716",1,164716,"63,144",19.20%,"227,860","164,895",50.00%,"329,611",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2017,"84,732",1,"84,732",1,"84,732",1,84732,"6,908",6.20%,"91,640","27,270",24.30%,"112,002",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2018,"192,388",1,"192,388",1,"192,388",1,192388,"36,202",13.30%,"228,590","79,258",29.20%,"271,646",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-LW,SX,Babine-Late-Wild,2019,"85,919",1,"85,919",1,"85,919",1,85919,"13,019",8.10%,"98,938","75,166",46.70%,"161,084",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1954,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1955,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1956,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1957,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1958,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1959,,,,,,,,,,,,,,,,,,,,4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1960,"12,298",1,"12,298",1,"12,298",1,12298,"11,708",42.50%,"24,007","15,234",55.30%,"27,532",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1961,"33,657",1,"33,657",1,"33,657",1,33657,"35,548",50.40%,"69,205","36,875",52.30%,"70,532",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1962,"16,828",1,"16,828",1,"16,828",1,16828,"19,610",50.00%,"36,438","22,430",57.10%,"39,257",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1963,"56,280",1,"56,280",1,"56,280",1,56280,"22,682",26.20%,"78,962","30,390",35.10%,"86,670",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1964,"35,960",1,"35,960",1,"35,960",1,35960,"38,207",47.50%,"74,166","44,406",55.30%,"80,366",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1965,"11,094",1,"11,094",1,"11,094",1,11094,"7,230",34.60%,"18,324","9,816",46.90%,"20,910",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1966,"15,196",1,"15,196",1,"15,196",1,15196,"26,773",61.50%,"41,969","28,357",65.10%,"43,553",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1967,"24,201",1,"24,201",1,"24,201",1,24201,"51,620",60.80%,"75,821","60,661",71.50%,"84,862",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1968,"55,410",1,"55,410",1,"55,410",1,55410,"89,129",59.10%,"144,539","95,401",63.30%,"150,811",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1969,"32,575",1,"32,575",1,"32,575",1,32575,"31,884",47.00%,"64,459","35,258",52.00%,"67,833",5,5,5,,,[INPUT Sockeye Babine CUs],4
SX_L-21-02-MW,SX,Babine-Mid-Wild,1970,"7,423",1,"7,423",1,"7,423",1,7423,"7,812",50.10%,"15,234","8,161",52.40%,"15,584",5,5,5,,,[INPUT Sockeye Babine CUs],4
